Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
96780	All Data	98bac0382671a6adc56a9851793ce797	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 15:30	America/Sao_Paulo	52	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/19/18 14:19	submit_btn1 ButtonPressed	2	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-19 15:30:06.200 UTC	2018-07-19 15:30:06.228 UTC
96781	All Data	93a80aa71ed9fe1397a889f3f379215c	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 15:33	America/Sao_Paulo	44.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/19/18 14:19	submit_btn1 ButtonPressed	3	1	CORRECT	ans_table_c1																								UpdateTextField		~p		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-19 15:33:05.379 UTC	2018-07-19 15:33:05.393 UTC
96782	All Data	ed04b8abe85473dc4a21f582f2224e25	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 15:33	America/Sao_Paulo	44.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/19/18 14:19	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-19 15:33:05.431 UTC	2018-07-19 15:33:05.435 UTC
96783	All Data	7d986eaed74d53e5445f45ab9bca7364	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 15:33	America/Sao_Paulo	44.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/19/18 14:19					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-19 15:33:05.390 UTC	
96784	All Data	93bca087f30f95c7146db4a8cb2d57b0	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 15:33	America/Sao_Paulo	44.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/19/18 14:19					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-19 15:33:05.389 UTC	
96788	All Data	abaf56449733b5615f387b683cd54952	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 17:21	America/Sao_Paulo	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/19/18 14:19	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-19 17:21:25.498 UTC	2018-07-19 17:21:25.505 UTC
96789	All Data	5e281fc7feb9a8c010bf82611bdc623b	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 17:21	America/Sao_Paulo	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/19/18 14:19	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-19 17:21:25.406 UTC	2018-07-19 17:21:25.425 UTC
96790	All Data	96e7bfab322bfe9b278a2435ff5a72f8	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 17:21	America/Sao_Paulo	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/19/18 14:19					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-19 17:21:25.421 UTC	
96791	All Data	861d41cc6e9ecba830528363ab02f7b5	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 17:21	America/Sao_Paulo	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/19/18 14:19					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-19 17:21:25.423 UTC	
97323	All Data	c1ead11266beb34d015d4caa54309b96	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:31	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		~(p&q		"First syntax error found with highlighting and bold <b style=""background-color: #FFFF00"">character</b>: <br></br>~(p&q <b style=""background-color: #FFFF00"">_</b>"				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-03 18:31:35.818 UTC	2018-07-03 18:31:35.940 UTC
97324	All Data	19a80235147592dfd07ed896c917eaf8	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:31	America/New_York	24	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		~(p&q)&q|~(p|q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:31:59.986 UTC	2018-07-03 18:32:00.88 UTC
97325	All Data	7321e3288780b6e85e2d9f159bc42586	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:32	America/New_York	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:32:00.71 UTC	
97326	All Data	f3366751d96e546ed0ab91432a9e3ccc	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:32	America/New_York	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:32:00.66 UTC	
97327	All Data	09a0683bd137484c05c332e3b2ac06d8	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:33	America/New_York	114	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn2 ButtonPressed	1	0	INCORRECT	ans_table_c2																								UpdateTextField		~((p&q)|~(q|~(p|q)))		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-03 18:33:54.237 UTC	2018-07-03 18:33:54.337 UTC
97328	All Data	699923ca46856cc5de801af126da792a	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:37	America/New_York	214	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn2 ButtonPressed	2	0	INCORRECT	ans_table_c2																								UpdateTextField		~(p&q)&q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-03 18:37:28.939 UTC	2018-07-03 18:37:29.61 UTC
97329	All Data	1fc61fd3794355c8d219dd0f48cb8fec	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:39	America/New_York	39.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn2 ButtonPressed	3	1	CORRECT	ans_table_c2																								UpdateTextField		~(p&q)&q|~(p|q)		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:39:27.234 UTC	2018-07-03 18:39:27.307 UTC
97330	All Data	67719a9ef0f2220a74a8148b08713d55	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:39	America/New_York	39.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:39:27.298 UTC	
97331	All Data	77da0745bd8a73e3ecd7ee3ffff66a3a	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:39	America/New_York	39.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:39:27.301 UTC	
97332	All Data	1b3f252602faad9d15743a80eca5344b	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:40	America/New_York	23.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn3 ButtonPressed	1	1	CORRECT	ans_table_c3																								UpdateTextField		~p|~q&q|~p&~q		Good move				none	none	Single-KC		KC132		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:40:37.782 UTC	2018-07-03 18:40:37.844 UTC
97333	All Data	51d97b1def2c6ce1826f9daa2746b292	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:40	America/New_York	23.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					group4																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:40:37.836 UTC	
97334	All Data	ff7bfb3107d58a5399e31ec296915ba5	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:40	America/New_York	23.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					ans_table_c3																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:40:37.832 UTC	
97335	All Data	46a1b821658a1a4993eda1fc64a01c4c	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:43	America/New_York	51	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn4 ButtonPressed	1	1	CORRECT	ans_table_c4																								UpdateTextField		~p|(~q&q)&~q		Good move				none	none	Single-KC		KC100		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:43:10.518 UTC	2018-07-03 18:43:10.569 UTC
97336	All Data	d9944b2173a581ac74f67392891cb6c8	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:43	America/New_York	51	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					group5																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:43:10.563 UTC	
97337	All Data	6a6948f91d86dcee116fa81f5c52bd29	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:43	America/New_York	51	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					ans_table_c4																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:43:10.560 UTC	
97338	All Data	96ac07078ae464be77988cbb871fac0b	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:43	America/New_York	26	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn5 ButtonPressed	1	0	INCORRECT	ans_table_c5																								UpdateTextField		~p&~q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC331		Carnegie Mellon University	csdmpf18						"[submit_btn5,ButtonPressed]"	2018-07-03 18:43:36.838 UTC	2018-07-03 18:43:36.913 UTC
97339	All Data	8115a2c3df491152113574ac3b6e84a4	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:44	America/New_York	75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn5 ButtonPressed	2	0	INCORRECT	ans_table_c5																								UpdateTextField		~p&~q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC331		Carnegie Mellon University	csdmpf18						"[submit_btn5,ButtonPressed]"	2018-07-03 18:44:51.442 UTC	2018-07-03 18:44:51.514 UTC
97340	All Data	d7d6a769f7f0eebabc697ca99f3bcfd5	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:45	America/New_York	7.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn5 ButtonPressed	3	1	CORRECT	ans_table_c5																								UpdateTextField		~p		Good move				none	none	Single-KC		KC331		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:45:14.316 UTC	2018-07-03 18:45:14.397 UTC
97341	All Data	429bcbb4337f58881ed818710ec2ee98	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:45	America/New_York	7.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					ans_table_c5																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:45:14.369 UTC	
97342	All Data	7057fd82d8992fed51724c81525feb9c	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:45	America/New_York	7.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					group6																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:45:14.384 UTC	
97343	All Data	44ebe1f653026ecf9ca3d0773fc913cd	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:45	America/New_York	1.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:45:20.502 UTC	2018-07-03 18:45:20.523 UTC
97344	All Data	76032d03edbdb59e7e80f8a48e3e6a1e	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:45	America/New_York	1.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04	submit_btn6 ButtonPressed	1	1	CORRECT	ans_table_c6																								UpdateTextField		~p		Good move				none	none	Single-KC		KC343		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:45:20.371 UTC	2018-07-03 18:45:20.429 UTC
97345	All Data	dcd52efad8fccf80ca17d7ff1f71c705	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:45	America/New_York	1.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					ans_table_c6																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:45:20.402 UTC	
97346	All Data	1bf8bc41ef5085aafcf54f880c527d38	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:45	America/New_York	1.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/3/18 18:04					group7																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:45:20.418 UTC	
97347	All Data	4d56b93cf79535ac836fbe44abc5b839	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:46	America/New_York	21	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/3/18 18:04	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:46:23.425 UTC	2018-07-03 18:46:23.480 UTC
97348	All Data	e5b492df1b9516ff1b1c9c2ee5d59ef2	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:46	America/New_York	21	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/3/18 18:04					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:46:23.471 UTC	
97349	All Data	61a19bcf3fed4b02e57c5234636db072	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:46	America/New_York	21	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/3/18 18:04					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:46:23.475 UTC	
97350	All Data	8818b11e54e5cb5d85af090fb46a6205	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:46	America/New_York	1.25	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/3/18 18:04	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:46:28.994 UTC	2018-07-03 18:46:29.15 UTC
97351	All Data	1fb4e9fc2fb78a7ffc6d34fdc62facba	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:46	America/New_York	1.25	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/3/18 18:04	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC170		Carnegie Mellon University	csdmpf18						-1	2018-07-03 18:46:28.816 UTC	2018-07-03 18:46:28.878 UTC
97352	All Data	e77b80e246e05a97acfa23787c1f4586	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:46	America/New_York	1.25	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/3/18 18:04					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:46:28.868 UTC	
97353	All Data	2031706d00bee940c27def2899e6b833	Stu_f5533fd08a659ff435b1ef25eebae77d	60b2403e0a0001dc022d38ce9f8caf2e	7/3/18 18:46	America/New_York	1.25	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/3/18 18:04					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 18:46:28.864 UTC	
97763	All Data	02907dd50500c26348f36561a5116234	Stu_f64c138fb6f16b7ac086fd125b1f8a59	c7ee4f3f0a0001dc4e11a7aaa063a337	7/23/18 17:27	America/Los_Angeles	106	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/23/18 16:17	undefined undefined	1	1	HINT	hint																								ButtonPressed		hint request		"Try applying simplification to the subexpression<p style=""margin: 0;"">q | ~q</p>"		1	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-23 17:27:34.976 UTC	2018-07-23 17:27:35.96 UTC
97778	All Data	3c73fa0d96decbc61857c95f21bbce9d	Stu_f64c138fb6f16b7ac086fd125b1f8a59	c7ee4f3f0a0001dc4e11a7aaa063a337	7/23/18 17:31	America/Los_Angeles	9.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/23/18 17:31	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~(p&q) & (~p|q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-23 17:31:34.185 UTC	2018-07-23 17:31:34.241 UTC
